14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,0,0,0,31,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14,15,0,0,0,31,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,31,
14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,15,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,31,
14,30,30,30,30,30,30,31,30,30,30,30,30,30,30,14,15,0,0,0,30,31,0,0,0,0,14,15,0,0,0,0,0,0,14,15,0,0,0,15,
14,0,0,0,0,14,15,0,0,0,0,0,0,0,0,14,15,0,0,0,30,31,0,0,0,0,14,15,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,14,15,0,0,0,0,0,0,0,0,14,15,0,0,0,30,31,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,14,15,0,0,0,0,0,0,0,0,14,15,0,0,0,30,31,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,30,31,0,0,0,0,0,0,0,0,14,15,0,0,0,30,31,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,30,31,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,30,31,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,30,31,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,15,
14,0,0,0,0,0,14,15,15,15,15,15,15,15,15,14,15,0,0,0,30,31,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,31,31,31,31,31,31,31,14,15,0,0,0,30,31,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,15,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,14,15,0,0,0,30,31,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,14,15,0,0,0,30,31,0,0,0,0,14,15,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,14,15,14,14,14,14,14,14,14,14,14,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,30,31,30,30,30,30,30,30,30,30,30,30,31,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,15,
14,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,31,
14,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,15,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,15,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,31,
30,0,0,0,0,0,0,0,14,14,14,15,15,15,14,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,31,
14,14,14,14,15,0,0,0,30,30,30,31,31,31,30,31,31,31,30,31,31,31,31,31,14,15,31,31,31,31,31,31,31,31,31,31,0,0,0,31,
30,30,30,30,31,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
14,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
14,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
14,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,hero,20,10,coins,7,8,15,31,16,20,19,36,25,3,24,3,11,35,37,enemies,6,20,22,19,34,37,2,2,3,2,28,37,28,door,19,0,key,19,34
